紀錄時間,分類,商品名稱,價格,商品網址
2026-03-03,食品飲料,爭鮮 甜玉米粒  340g  4罐,43,https://www.tw.coupang.com/products/%E7%88%AD%E9%AE%AE-%E7%94%9C%E7%8E%89%E7%B1%B3%E7%B2%92-552729118162944
2026-03-03,食品飲料,義美 小泡芙 香濃牛奶  57g  4包,46,https://www.tw.coupang.com/products/%E7%BE%A9%E7%BE%8E-%E5%B0%8F%E6%B3%A1%E8%8A%99-%E9%A6%99%E6%BF%83%E7%89%9B%E5%A5%B6-280112700309507
2026-03-03,食品飲料,77 乳加 迷你巧克力  123g  2袋,43,https://www.tw.coupang.com/products/77-%E4%B9%B3%E5%8A%A0-%E8%BF%B7%E4%BD%A0%E5%B7%A7%E5%85%8B%E5%8A%9B-263142772817926
2026-03-03,食品飲料,統一 科學麵 原味  40g  15包,54,https://www.tw.coupang.com/products/%E7%B5%B1%E4%B8%80-%E7%A7%91%E5%AD%B8%E9%BA%B5-%E5%8E%9F%E5%91%B3-168540195749889
2026-03-03,食品飲料,統一PH9.0 鹼性離子水  800ml  20瓶,158,https://www.tw.coupang.com/products/%E7%B5%B1%E4%B8%80PH9.0-%E9%B9%BC%E6%80%A7%E9%9B%A2%E5%AD%90%E6%B0%B4-254014272798730
2026-03-03,食品飲料,愛之味 鮪魚片  185g  3罐,65,https://www.tw.coupang.com/products/%E6%84%9B%E4%B9%8B%E5%91%B3-%E9%AE%AA%E9%AD%9A%E7%89%87-259890740166670
2026-03-03,食品飲料,波蜜 元氣白桃煎茶  24瓶  300ml,104,https://www.tw.coupang.com/products/%E6%B3%A2%E8%9C%9C-%E5%85%83%E6%B0%A3%E7%99%BD%E6%A1%83%E7%85%8E%E8%8C%B6-574378274160641
2026-03-03,食品飲料,久品香 蒜泥狠豆乾 微辣  350g  2罐,58,https://www.tw.coupang.com/products/%E4%B9%85%E5%93%81%E9%A6%99-%E8%92%9C%E6%B3%A5%E7%8B%A0%E8%B1%86%E4%B9%BE-%E5%BE%AE%E8%BE%A3-459249889017857
2026-03-03,食品飲料,OTOKI 不倒翁 起司風味拉麵 111g  4包,49,https://www.tw.coupang.com/products/OTOKI-%E4%B8%8D%E5%80%92%E7%BF%81-%E8%B5%B7%E5%8F%B8%E9%A2%A8%E5%91%B3%E6%8B%89%E9%BA%B5-111g-155880490237953
2026-03-03,食品飲料,glico 格力高 Pocky 百奇 巧克力棒分享包  81g  1袋,51,https://www.tw.coupang.com/products/glico-%E6%A0%BC%E5%8A%9B%E9%AB%98-Pocky-%E7%99%BE%E5%A5%87-%E5%B7%A7%E5%85%8B%E5%8A%9B%E6%A3%92%E5%88%86%E4%BA%AB%E5%8C%85-466807349542912
2026-03-03,食品飲料,TAISUN 泰山 八寶粥  330g  6罐,60,https://www.tw.coupang.com/products/TAISUN-%E6%B3%B0%E5%B1%B1-%E5%85%AB%E5%AF%B6%E7%B2%A5-529480309178369
2026-03-03,食品飲料,光泉 苿莉茶園 苿香柚茶  250ml  24入,79,https://www.tw.coupang.com/products/%E5%85%89%E6%B3%89-%E8%8B%BF%E8%8E%89%E8%8C%B6%E5%9C%92-%E8%8B%BF%E9%A6%99%E6%9F%9A%E8%8C%B6-184900669898766
2026-03-03,食品飲料,三好米 外銷日本珍饌米 飄香日本  一等米  2.5kg  1包,71,https://www.tw.coupang.com/products/%E4%B8%89%E5%A5%BD%E7%B1%B3-%E5%A4%96%E9%8A%B7%E6%97%A5%E6%9C%AC%E7%8F%8D%E9%A5%8C%E7%B1%B3-%E9%A3%84%E9%A6%99%E6%97%A5%E6%9C%AC-169291567546372
2026-03-03,食品飲料,北海 鱈魚香絲  24g  5包,44,https://www.tw.coupang.com/products/%E5%8C%97%E6%B5%B7-%E9%B1%88%E9%AD%9A%E9%A6%99%E7%B5%B2-154790197690375
2026-03-03,食品飲料,NONGSHIM 農心 安城湯麵 125g  5包,63,https://www.tw.coupang.com/products/NONGSHIM-%E8%BE%B2%E5%BF%83-%E5%AE%89%E5%9F%8E%E6%B9%AF%E9%BA%B5-125g-311734216638465
2026-03-03,食品飲料,DENROKU 傳六 二色綜合豆果子  341.6g  1袋,94,https://www.tw.coupang.com/products/DENROKU-%E5%82%B3%E5%85%AD-%E4%BA%8C%E8%89%B2%E7%B6%9C%E5%90%88%E8%B1%86%E6%9E%9C%E5%AD%90-606308738760707
2026-03-03,食品飲料,古道 百香綠茶  300ml  24入,90,https://www.tw.coupang.com/products/%E5%8F%A4%E9%81%93-%E7%99%BE%E9%A6%99%E7%B6%A0%E8%8C%B6-268943197437955
2026-03-03,食品飲料,Crispy Ching 經脆脆 炸雞皮 白胡椒 正宗雞皮小吃  30g  2包,55,https://www.tw.coupang.com/products/Crispy-Ching-%E7%B6%93%E8%84%86%E8%84%86-%E7%82%B8%E9%9B%9E%E7%9A%AE-%E7%99%BD%E8%83%A1%E6%A4%92-%E6%AD%A3%E5%AE%97%E9%9B%9E%E7%9A%AE%E5%B0%8F%E5%90%83-465754101071875
2026-03-03,食品飲料,Cheetos 奇多 隨口脆 雞汁口味玉米脆  28g  12包,57,https://www.tw.coupang.com/products/Cheetos-%E5%A5%87%E5%A4%9A-%E9%9A%A8%E5%8F%A3%E8%84%86-%E9%9B%9E%E6%B1%81%E5%8F%A3%E5%91%B3%E7%8E%89%E7%B1%B3%E8%84%86-281554437750804
2026-03-03,食品飲料,愛之味 麥仔茶  300ml  24入,88,https://www.tw.coupang.com/products/%E6%84%9B%E4%B9%8B%E5%91%B3-%E9%BA%A5%E4%BB%94%E8%8C%B6-171760066461697
2026-03-03,食品飲料,PRINGLES 品客 洋芋片 香濃洋蔥口味 酥脆口感  102g  3罐,53,https://www.tw.coupang.com/products/PRINGLES-%E5%93%81%E5%AE%A2-%E6%B4%8B%E8%8A%8B%E7%89%87-%E9%A6%99%E6%BF%83%E6%B4%8B%E8%94%A5%E5%8F%A3%E5%91%B3-%E9%85%A5%E8%84%86%E5%8F%A3%E6%84%9F-410998708060160
2026-03-03,食品飲料,微舒打 微碳酸飲料 葡萄  320ml  24罐,132,https://www.tw.coupang.com/products/%E5%BE%AE%E8%88%92%E6%89%93-%E5%BE%AE%E7%A2%B3%E9%85%B8%E9%A3%B2%E6%96%99-%E8%91%A1%E8%90%84-337841619927047
2026-03-03,食品飲料,中祥 香蔥蘇打餅  300g  2袋,60,https://www.tw.coupang.com/products/%E4%B8%AD%E7%A5%A5-%E9%A6%99%E8%94%A5%E8%98%87%E6%89%93%E9%A4%85-458861689421824
2026-03-03,食品飲料,TAISUN 泰山 冰鎮 水果茶  300ml  24入,88,https://www.tw.coupang.com/products/TAISUN-%E6%B3%B0%E5%B1%B1-%E5%86%B0%E9%8E%AE-%E6%B0%B4%E6%9E%9C%E8%8C%B6-171753808560128
2026-03-03,食品飲料,Healthful 黑師傅 捲心酥 巧克力  200g  1罐,51,https://www.tw.coupang.com/products/Healthful-%E9%BB%91%E5%B8%AB%E5%82%85-%E6%8D%B2%E5%BF%83%E9%85%A5-%E5%B7%A7%E5%85%8B%E5%8A%9B-288089008193553
2026-03-03,食品飲料,匯竑 阿薩姆奶茶 青蘋風味  300ml  24入,92,https://www.tw.coupang.com/products/%E5%8C%AF%E7%AB%91-%E9%98%BF%E8%96%A9%E5%A7%86%E5%A5%B6%E8%8C%B6-%E9%9D%92%E8%98%8B%E9%A2%A8%E5%91%B3-387438480392192
2026-03-03,食品飲料,殷茂 起士風味派 9入  180g  1袋,55,https://www.tw.coupang.com/products/%E6%AE%B7%E8%8C%82-%E8%B5%B7%E5%A3%AB%E9%A2%A8%E5%91%B3%E6%B4%BE-9%E5%85%A5-163880810528777
2026-03-03,食品飲料,TAISUN 泰山 冰鎮芭樂綠茶  300ml  24入,88,https://www.tw.coupang.com/products/TAISUN-%E6%B3%B0%E5%B1%B1-%E5%86%B0%E9%8E%AE%E8%8A%AD%E6%A8%82%E7%B6%A0%E8%8C%B6-171652381900800
2026-03-03,食品飲料,LOTTE 樂天 Binch 巧克力餅乾 102g  2盒,42,https://www.tw.coupang.com/products/LOTTE-%E6%A8%82%E5%A4%A9-Binch-%E5%B7%A7%E5%85%8B%E5%8A%9B%E9%A4%85%E4%B9%BE-102g-164508316172288
2026-03-03,食品飲料,TAISUN 泰山 冰鎮檸檬紅茶  300ml  24入,86,https://www.tw.coupang.com/products/TAISUN-%E6%B3%B0%E5%B1%B1-%E5%86%B0%E9%8E%AE%E6%AA%B8%E6%AA%AC%E7%B4%85%E8%8C%B6-171736418959360
2026-03-03,食品飲料,ORION 好麗友 提拉米蘇風味派 12個  281.4g  1盒,43,https://www.tw.coupang.com/products/ORION-%E5%A5%BD%E9%BA%97%E5%8F%8B-%E6%8F%90%E6%8B%89%E7%B1%B3%E8%98%87%E9%A2%A8%E5%91%B3%E6%B4%BE-12%E5%80%8B-607132298674178
2026-03-03,食品飲料,Lipton 立頓 沁香奶綠  300ml  24入,78,https://www.tw.coupang.com/products/Lipton-%E7%AB%8B%E9%A0%93-%E6%B2%81%E9%A6%99%E5%A5%B6%E7%B6%A0-451188990394368
2026-03-03,食品飲料,義美 蛋捲 原味  60g  4盒,49,https://www.tw.coupang.com/products/%E7%BE%A9%E7%BE%8E-%E8%9B%8B%E6%8D%B2-%E5%8E%9F%E5%91%B3-161320708030473
2026-03-03,食品飲料,統一 麥香奶茶 300mL 經典國民飲品  24入,86,https://www.tw.coupang.com/products/%E7%B5%B1%E4%B8%80-%E9%BA%A5%E9%A6%99%E5%A5%B6%E8%8C%B6-300mL-%E7%B6%93%E5%85%B8%E5%9C%8B%E6%B0%91%E9%A3%B2%E5%93%81-253771883986962
2026-03-03,食品飲料,PRINGLES 品客 洋芋片 原味 全面升級 口感香酥脆 厚實馬鈴薯片  102g  3罐,55,https://www.tw.coupang.com/products/PRINGLES-%E5%93%81%E5%AE%A2-%E6%B4%8B%E8%8A%8B%E7%89%87-%E5%8E%9F%E5%91%B3-%E5%85%A8%E9%9D%A2%E5%8D%87%E7%B4%9A-%E5%8F%A3%E6%84%9F%E9%A6%99%E9%85%A5%E8%84%86-%E5%8E%9A%E5%AF%A6%E9%A6%AC%E9%88%B4%E8%96%AF%E7%89%87-283839863701509
2026-03-03,食品飲料,可口可樂經典原味汽水 1886年傳承 暢快口感 美食搭配首選  250ml  24罐,259,https://www.tw.coupang.com/products/%E5%8F%AF%E5%8F%A3%E5%8F%AF%E6%A8%82%E7%B6%93%E5%85%B8%E5%8E%9F%E5%91%B3%E6%B1%BD%E6%B0%B4-1886%E5%B9%B4%E5%82%B3%E6%89%BF-%E6%9A%A2%E5%BF%AB%E5%8F%A3%E6%84%9F-%E7%BE%8E%E9%A3%9F%E6%90%AD%E9%85%8D%E9%A6%96%E9%81%B8-258457538084870
2026-03-03,食品飲料,Oishi 上好佳 洋蔥圈 18入迷你包 歡樂小點心  90g  2袋,47,https://www.tw.coupang.com/products/Oishi-%E4%B8%8A%E5%A5%BD%E4%BD%B3-%E6%B4%8B%E8%94%A5%E5%9C%88-18%E5%85%A5%E8%BF%B7%E4%BD%A0%E5%8C%85-%E6%AD%A1%E6%A8%82%E5%B0%8F%E9%BB%9E%E5%BF%83-163887009742849
2026-03-03,食品飲料,Asahi 朝日 十六茶 經典無糖 零咖啡因配方  330ml  24入,150,https://www.tw.coupang.com/products/Asahi-%E6%9C%9D%E6%97%A5-%E5%8D%81%E5%85%AD%E8%8C%B6-%E7%B6%93%E5%85%B8%E7%84%A1%E7%B3%96-%E9%9B%B6%E5%92%96%E5%95%A1%E5%9B%A0%E9%85%8D%E6%96%B9-315989216411650
2026-03-03,食品飲料,SANESU ㄋㄟㄋㄟ 補給站 牛奶餅乾  174g  3盒,42,https://www.tw.coupang.com/products/SANESU-%E3%84%8B%E3%84%9F%E3%84%8B%E3%84%9F-%E8%A3%9C%E7%B5%A6%E7%AB%99-%E7%89%9B%E5%A5%B6%E9%A4%85%E4%B9%BE-458512412934152
2026-03-03,食品飲料,波蜜 一日水果100%葡萄汁 台灣製造 無添加色素 保留原汁原味  250ml  18瓶,110,https://www.tw.coupang.com/products/%E6%B3%A2%E8%9C%9C-%E4%B8%80%E6%97%A5%E6%B0%B4%E6%9E%9C100%25%E8%91%A1%E8%90%84%E6%B1%81-%E5%8F%B0%E7%81%A3%E8%A3%BD%E9%80%A0-%E7%84%A1%E6%B7%BB%E5%8A%A0%E8%89%B2%E7%B4%A0-%E4%BF%9D%E7%95%99%E5%8E%9F%E6%B1%81%E5%8E%9F%E5%91%B3-171566025392129
2026-03-03,食品飲料,廣川海苔 12包  42g  1袋,46,https://www.tw.coupang.com/products/%E5%BB%A3%E5%B7%9D%E6%B5%B7%E8%8B%94-12%E5%8C%85-459249830264835
2026-03-03,食品飲料,華元 卡力卡力重量級 經典甜味  320g  1罐,46,https://www.tw.coupang.com/products/%E8%8F%AF%E5%85%83-%E5%8D%A1%E5%8A%9B%E5%8D%A1%E5%8A%9B%E9%87%8D%E9%87%8F%E7%B4%9A-%E7%B6%93%E5%85%B8%E7%94%9C%E5%91%B3-209819902377986
2026-03-03,食品飲料,OYATSU 優雅食 BABY STAR 星太郎 點心麵 雞汁口味  40g  7包,42,https://www.tw.coupang.com/products/OYATSU-%E5%84%AA%E9%9B%85%E9%A3%9F-BABY-STAR-%E6%98%9F%E5%A4%AA%E9%83%8E-%E9%BB%9E%E5%BF%83%E9%BA%B5-%E9%9B%9E%E6%B1%81%E5%8F%A3%E5%91%B3-154392187617293
2026-03-03,食品飲料,津津 蘆筍汁  245ml  24罐,87,https://www.tw.coupang.com/products/%E6%B4%A5%E6%B4%A5-%E8%98%86%E7%AD%8D%E6%B1%81-171566037942272
2026-03-03,食品飲料,同榮 番茄汁鯖魚罐頭  230g  3罐,44,https://www.tw.coupang.com/products/%E5%90%8C%E6%A6%AE-%E7%95%AA%E8%8C%84%E6%B1%81%E9%AF%96%E9%AD%9A%E7%BD%90%E9%A0%AD-295701091155969
2026-03-03,食品飲料,hanadamfood 金小姐廣川傳統海苔  64g  1袋,42,https://www.tw.coupang.com/products/hanadamfood-%E9%87%91%E5%B0%8F%E5%A7%90%E5%BB%A3%E5%B7%9D%E5%82%B3%E7%B5%B1%E6%B5%B7%E8%8B%94-217108398948356
2026-03-03,食品飲料,孔雀 捲心餅 咖啡口味 越冰越好吃  63g  4包,43,https://www.tw.coupang.com/products/%E5%AD%94%E9%9B%80-%E6%8D%B2%E5%BF%83%E9%A4%85-%E5%92%96%E5%95%A1%E5%8F%A3%E5%91%B3-%E8%B6%8A%E5%86%B0%E8%B6%8A%E5%A5%BD%E5%90%83-283838802509838
2026-03-03,食品飲料,滬尾漁家 烤玉米-醬香風味  70g  2包,69,https://www.tw.coupang.com/products/%E6%BB%AC%E5%B0%BE%E6%BC%81%E5%AE%B6-%E7%83%A4%E7%8E%89%E7%B1%B3-%E9%86%AC%E9%A6%99%E9%A2%A8%E5%91%B3-605958803783680
2026-03-03,食品飲料,波蜜 靠茶 初茗綠茶 茶韻豐富 清新回甘  250ml  24瓶,67,https://www.tw.coupang.com/products/%E6%B3%A2%E8%9C%9C-%E9%9D%A0%E8%8C%B6-%E5%88%9D%E8%8C%97%E7%B6%A0%E8%8C%B6-%E8%8C%B6%E9%9F%BB%E8%B1%90%E5%AF%8C-%E6%B8%85%E6%96%B0%E5%9B%9E%E7%94%98-265678443495431
2026-03-03,食品飲料,ViVa 萬歲牌 珍珠開心果 更薄的外殼 開口更大  300g  1罐,108,https://www.tw.coupang.com/products/ViVa-%E8%90%AC%E6%AD%B2%E7%89%8C-%E7%8F%8D%E7%8F%A0%E9%96%8B%E5%BF%83%E6%9E%9C-%E6%9B%B4%E8%96%84%E7%9A%84%E5%A4%96%E6%AE%BC-%E9%96%8B%E5%8F%A3%E6%9B%B4%E5%A4%A7-265677461995526
2026-03-03,食品飲料,Doritos 多力多滋 香菜口味玉米片  102g  3包,48,https://www.tw.coupang.com/products/Doritos-%E5%A4%9A%E5%8A%9B%E5%A4%9A%E6%BB%8B-%E9%A6%99%E8%8F%9C%E5%8F%A3%E5%91%B3%E7%8E%89%E7%B1%B3%E7%89%87-559244680069120
2026-03-03,食品飲料,維力 炸醬麵 重量包 123g  8包,65,https://www.tw.coupang.com/products/%E7%B6%AD%E5%8A%9B-%E7%82%B8%E9%86%AC%E9%BA%B5-%E9%87%8D%E9%87%8F%E5%8C%85-123g-263083956060161
2026-03-03,食品飲料,Lipton 立頓 巧克力奶茶  300ml  24入,78,https://www.tw.coupang.com/products/Lipton-%E7%AB%8B%E9%A0%93-%E5%B7%A7%E5%85%8B%E5%8A%9B%E5%A5%B6%E8%8C%B6-172133594398720
2026-03-03,食品飲料,Kid-O 三明治餅乾 奶油口味  136g  4袋,46,https://www.tw.coupang.com/products/Kid-O-%E4%B8%89%E6%98%8E%E6%B2%BB%E9%A4%85%E4%B9%BE-%E5%A5%B6%E6%B2%B9%E5%8F%A3%E5%91%B3-294273295564810
2026-03-03,食品飲料,光泉 100%成份無調整保久乳  200ml  24入,260,https://www.tw.coupang.com/products/%E5%85%89%E6%B3%89-100%25%E6%88%90%E4%BB%BD%E7%84%A1%E8%AA%BF%E6%95%B4%E4%BF%9D%E4%B9%85%E4%B9%B3-184913387012117
2026-03-03,食品飲料,Cheetos 奇多 隨口脆 2倍濃起司口味  28g  12包,57,https://www.tw.coupang.com/products/Cheetos-%E5%A5%87%E5%A4%9A-%E9%9A%A8%E5%8F%A3%E8%84%86-2%E5%80%8D%E6%BF%83%E8%B5%B7%E5%8F%B8%E5%8F%A3%E5%91%B3-256307026182156
2026-03-03,食品飲料,正哲生技 礦鹽蘇打餅 胡椒蕎麥口味 亞麻籽活力添加  380g  1包,43,https://www.tw.coupang.com/products/%E6%AD%A3%E5%93%B2%E7%94%9F%E6%8A%80-%E7%A4%A6%E9%B9%BD%E8%98%87%E6%89%93%E9%A4%85-%E8%83%A1%E6%A4%92%E8%95%8E%E9%BA%A5%E5%8F%A3%E5%91%B3-%E4%BA%9E%E9%BA%BB%E7%B1%BD%E6%B4%BB%E5%8A%9B%E6%B7%BB%E5%8A%A0-166414065287181
2026-03-03,食品飲料,Minute Maid 美粒果 清果汁柳橙綜合 Orange  250ml  24入,199,https://www.tw.coupang.com/products/Minute-Maid-%E7%BE%8E%E7%B2%92%E6%9E%9C-%E6%B8%85%E6%9E%9C%E6%B1%81%E6%9F%B3%E6%A9%99%E7%B6%9C%E5%90%88-Orange-514304071598083
2026-03-03,食品飲料,KOIKEYA 湖池屋 咔辣姆久 平切洋芋片 勁辣唐辛子  28g  12包,76,https://www.tw.coupang.com/products/KOIKEYA-%E6%B9%96%E6%B1%A0%E5%B1%8B-%E5%92%94%E8%BE%A3%E5%A7%86%E4%B9%85-%E5%B9%B3%E5%88%87%E6%B4%8B%E8%8A%8B%E7%89%87-%E5%8B%81%E8%BE%A3%E5%94%90%E8%BE%9B%E5%AD%90-169709366362112
2026-03-03,食品飲料,維大力 汽水  330ml  24罐,124,https://www.tw.coupang.com/products/%E7%B6%AD%E5%A4%A7%E5%8A%9B-%E6%B1%BD%E6%B0%B4-326223892824074
2026-03-03,食品飲料,黑松沙士 加鹽  245ml  24罐,99,https://www.tw.coupang.com/products/%E9%BB%91%E6%9D%BE%E6%B2%99%E5%A3%AB-%E5%8A%A0%E9%B9%BD-263065077497861
2026-03-03,食品飲料,TONG JIH 統記食品 恰好香香豆 原味  330g  2袋,60,https://www.tw.coupang.com/products/TONG-JIH-%E7%B5%B1%E8%A8%98%E9%A3%9F%E5%93%81-%E6%81%B0%E5%A5%BD%E9%A6%99%E9%A6%99%E8%B1%86-%E5%8E%9F%E5%91%B3-605909847883776
2026-03-03,食品飲料,MaxTea 即溶奶茶 香醇厚實  25g  30包  1袋,74,https://www.tw.coupang.com/products/MaxTea-%E5%8D%B3%E6%BA%B6%E5%A5%B6%E8%8C%B6-%E9%A6%99%E9%86%87%E5%8E%9A%E5%AF%A6-154033922752518
2026-03-03,食品飲料,朝日可爾必思水語乳酸菌飲料 90年乳酸菌歷史 低熱量零脂肪 清爽酸甜 口感獨特  330ml  24入,154,https://www.tw.coupang.com/products/%E6%9C%9D%E6%97%A5%E5%8F%AF%E7%88%BE%E5%BF%85%E6%80%9D%E6%B0%B4%E8%AA%9E%E4%B9%B3%E9%85%B8%E8%8F%8C%E9%A3%B2%E6%96%99-90%E5%B9%B4%E4%B9%B3%E9%85%B8%E8%8F%8C%E6%AD%B7%E5%8F%B2-%E4%BD%8E%E7%86%B1%E9%87%8F%E9%9B%B6%E8%84%82%E8%82%AA-%E6%B8%85%E7%88%BD%E9%85%B8%E7%94%9C-%E5%8F%A3%E6%84%9F%E7%8D%A8%E7%89%B9-268589739229189
2026-03-03,食品飲料,ViVa 萬歲牌 海苔杏仁小魚 加州杏仁 產地海苔 含鈣 每日一包  120g  1盒,63,https://www.tw.coupang.com/products/ViVa-%E8%90%AC%E6%AD%B2%E7%89%8C-%E6%B5%B7%E8%8B%94%E6%9D%8F%E4%BB%81%E5%B0%8F%E9%AD%9A-%E5%8A%A0%E5%B7%9E%E6%9D%8F%E4%BB%81-%E7%94%A2%E5%9C%B0%E6%B5%B7%E8%8B%94-%E5%90%AB%E9%88%A3-%E6%AF%8F%E6%97%A5%E4%B8%80%E5%8C%85-258830327840793
2026-03-03,食品飲料,OREO 奧利奧 巧心蛋糕 12個 可冰凍食用  192g  1盒,39,https://www.tw.coupang.com/products/OREO-%E5%A5%A7%E5%88%A9%E5%A5%A7-%E5%B7%A7%E5%BF%83%E8%9B%8B%E7%B3%95-12%E5%80%8B-%E5%8F%AF%E5%86%B0%E5%87%8D%E9%A3%9F%E7%94%A8-291375127969802
2026-03-03,食品飲料,LOTTE 樂天 Milkis 優格風味碳酸飲  250ml  30罐,219,https://www.tw.coupang.com/products/LOTTE-%E6%A8%82%E5%A4%A9-Milkis-%E5%84%AA%E6%A0%BC%E9%A2%A8%E5%91%B3%E7%A2%B3%E9%85%B8%E9%A3%B2-279101742989316
2026-03-03,食品飲料,義美 芝麻蛋卷  60g  4盒,49,https://www.tw.coupang.com/products/%E7%BE%A9%E7%BE%8E-%E8%8A%9D%E9%BA%BB%E8%9B%8B%E5%8D%B7-260910920728579
2026-03-03,食品飲料,大西洋 蘋菓西打  250ml  24罐,157,https://www.tw.coupang.com/products/%E5%A4%A7%E8%A5%BF%E6%B4%8B-%E8%98%8B%E8%8F%93%E8%A5%BF%E6%89%93-268536685494279
2026-03-03,食品飲料,維力 一度贊 蕃茄牛肉麵 185g  3包,51,https://www.tw.coupang.com/products/%E7%B6%AD%E5%8A%9B-%E4%B8%80%E5%BA%A6%E8%B4%8A-%E8%95%83%E8%8C%84%E7%89%9B%E8%82%89%E9%BA%B5-185g-260974225375233
2026-03-03,食品飲料,華元 波的多洋芋片 蚵仔煎口味  34g  10包,60,https://www.tw.coupang.com/products/%E8%8F%AF%E5%85%83-%E6%B3%A2%E7%9A%84%E5%A4%9A%E6%B4%8B%E8%8A%8B%E7%89%87-%E8%9A%B5%E4%BB%94%E7%85%8E%E5%8F%A3%E5%91%B3-169709253115908
2026-03-03,食品飲料,波蜜 芭樂汁  160ml  24入,64,https://www.tw.coupang.com/products/%E6%B3%A2%E8%9C%9C-%E8%8A%AD%E6%A8%82%E6%B1%81-463211266555912
2026-03-03,食品飲料,波蜜 BCE 果菜汁 還原蔬果汁 30%  160ml  24入,64,https://www.tw.coupang.com/products/%E6%B3%A2%E8%9C%9C-BCE-%E6%9E%9C%E8%8F%9C%E6%B1%81-%E9%82%84%E5%8E%9F%E8%94%AC%E6%9E%9C%E6%B1%81-30%25-171566339964928
2026-03-03,食品飲料,OTOKI 不倒翁 烏龍拉麵 海鮮風味 120g  5包,50,https://www.tw.coupang.com/products/OTOKI-%E4%B8%8D%E5%80%92%E7%BF%81-%E7%83%8F%E9%BE%8D%E6%8B%89%E9%BA%B5-%E6%B5%B7%E9%AE%AE%E9%A2%A8%E5%91%B3-120g-151890759237636
